game;Accurate passes_away;Accurate passes_home;Aerials won_away;Aerials won_home;Ball possession_away;Ball possession_home;Big chances missed_away;Big chances missed_home;Big chances_away;Big chances_home;Blocked shots_away;Blocked shots_home;Clearances_away;Clearances_home;Corner kicks_away;Corner kicks_home;Counter attacks_away;Counter attacks_home;Crosses_away;Crosses_home;Dispossessed_away;Dispossessed_home;Dribbles_away;Dribbles_home;Duels won_away;Duels won_home;Fouls_away;Fouls_home;Goalkeeper saves_away;Goalkeeper saves_home;Hit woodwork_away;Hit woodwork_home;Interceptions_away;Interceptions_home;Long balls_away;Long balls_home;Offsides_away;Offsides_home;Passes_away;Passes_home;Red cards_away;Red cards_home;Shots inside box_away;Shots inside box_home;Shots off target_away;Shots off target_home;Shots on target_away;Shots on target_home;Shots outside box_away;Shots outside box_home;Tackles_away;Tackles_home;Total shots_away;Total shots_home;Yellow cards_away;Yellow cards_home;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
BUR X WOL 2019-03-30;413 (77%);206 (64%);27;36;63%;37%;0;1;0;1;4;2;10;28;5;1;;;6/22 (27%);2/7 (29%);8;11;16/23 (70%);6/11 (55%);69;67;10;12;0;1;0;1;5;6;24/63 (38%);30/76 (39%);2;1;534;322;;;6;5;3;3;1;1;2;1;10/16 (63%);10/15 (67%);8;6;1;1;0;2019-03-30;0;-2;8;5;5;14;1;-8;12;13;12;1;32;12;-23;-22;-17;-15;-11;-25;-19;-20;63;-9;-9;-8;-8;-8;-9;-9;-48;-43;-33;41;-54;-35;-21;-6;5;1;-12.0;-4;13;-7;-31;20;-15;-14;-14;-12;-10;-11;-2;-19;-17;-30;8;-21;-12;-5;-2;-4;-7;-9;-11;-22;-23;1;-19;-8;13;1;-12;-41;-26;-17;-11;39;-20;-43;-13;-5;18;1;-12;-18;-15;-14;-13;-9;-12.0;-7.0;2;13:00:00;1;WOL;BUR
CRY X HUD 2019-03-30;339 (76%);325 (77%);13;27;52%;48%;1;3;1;5;3;8;22;13;5;5;1;1;5/21 (24%);4/12 (33%);13;6;10/12 (83%);14/22 (64%);47;63;7;10;4;5;;;15;17;33/74 (45%);28/62 (45%);3;6;449;423;;;11;15;7;6;5;5;4;4;10/14 (71%);10/15 (67%);15;19;;;0;2019-03-30;-10;-1;4;7;6;4;3;3;-13;14;21;-8;10;27;10;-8;-11;7;-2;-30;-24;-33;-30;-79;-46;-30;-20;19;-31;-10;30;10;-7;-19;-34;-31;-24;-20;-6;3;9.0;16;5;-24;-13;-15;-31;-20;-15;-8;30;13;7;18;44;48;-11;36;48;44;25;-27;-10;-6;-40;38;13;-14;8;16;-29;-39;-40;-22;-2;59;39;6;-7;3;9;6;-14;-1;-5;35;47;69;64;-5;17.0;-29.0;2;13:00:00;1;HUD;CRY
LEI X BOU 2019-03-30;333 (79%);510 (84%);18;23;42%;58%;1;1;1;2;2;5;22;19;1;6;;;1/12 (8%);3/19 (16%);7;5;9/17 (53%);14/24 (58%);48;64;12;6;2;2;;;16;10;14/42 (33%);41/74 (55%);1;3;423;605;;;2;10;4;9;2;4;6;8;8/15 (53%);11/15 (73%);8;18;2;0;0;2019-03-30;3;30;41;80;44;5;-59;-62;-39;-21;-9;-5;3;6;34;15;-17;-1;7;6;46;29;4;17;52;7;25;15;16;-29;-52;-31;-16;5;-7;21;17;10;11;4;-5.0;3;-2;7;11;6;14;15;16;16;35;20;42;32;-42;18;7;13;32;20;23;13;12;10;41;31;4;28;-4;-4;9;7;12;3;46;46;27;37;22;22;38;21;81;43;9;2;-2;25;14;24;3.0;0.0;2;13:00:00;1;BOU;LEI
MUN X WAT 2019-03-30;323 (81%);340 (79%);24;15;49%;51%;0;3;1;5;6;2;15;35;5;3;0;2;1/19 (5%);1/8 (13%);5;8;9/20 (45%);9/14 (64%);57;49;9;14;3;7;;;12;10;27/50 (54%);30/54 (56%);3;4;399;431;;;11;5;6;1;8;5;9;3;11/13 (85%);8/16 (50%);20;8;2;1;1;2019-03-30;-2;38;10;2;-19;-16;-16;11;-3;8;27;-6;-50;-5;-2;-1;-51;-58;-28;-14;-10;49;-31;32;7;14;34;65;48;33;27;19;26;-11;1;-3;11;11;4;-19;-15.0;-29;-9;17;6;-9;-7;-7;-34;-57;-36;-80;-49;-33;-30;-61;-29;-34;-22;-40;-55;-32;-22;-27;-43;-49;-43;-34;-23;-10;-2;32;76;40;28;30;20;13;-59;41;20;-34;-15;-12;-12;-18;-20;-14;-18;-41;-13.0;-37.0;2;13:00:00;1;WAT;MUN
WES X EVE 2019-03-30;340 (79%);329 (78%);20;21;51%;49%;3;0;4;0;4;0;21;23;9;4;0;1;5/21 (24%);5/17 (29%);14;11;12/21 (57%);7/20 (35%);62;63;14;7;1;7;1;0;19;14;29/58 (50%);27/56 (48%);3;2;431;420;;;14;0;4;2;9;1;3;3;21/24 (88%);16/23 (70%);17;3;1;1;2;2019-03-30;3;-28;-20;-100;-99;-65;-26;-13;-8;4;-26;21;-19;-36;-23;-18;-8;-23;-1;25;-19;-9;10;-2;-7;-6;-31;-41;-19;-5;6;11;22;-12;-38;51;26;14;-8;21;23.0;29;19;12;8;-78;14;17;28;9;2;-16;-16;-9;15;51;-46;16;3;-25;-19;-13;-4;-7;7;5;5;-14;4;5;4;-22;-37;-25;-36;-26;-32;-26;-10;-32;-46;-17;-52;-19;-28;-23;-16;-18;-12;-33;-3.0;6.0;0;15:30:00;-1;EVE;WES
CAR X CHE 2019-03-31;493 (83%);132 (55%);25;21;72%;28%;1;0;3;0;9;1;20;23;7;2;1;0;3/13 (23%);3/9 (33%);19;6;17/25 (68%);10/14 (71%);60;72;14;8;2;1;;;9;14;23/46 (50%);21/79 (27%);1;2;592;239;;;11;4;9;4;3;3;10;4;7/10 (70%);12/27 (44%);21;8;3;2;2;2019-03-31;-10;-5;-5;-26;31;16;4;-7;-32;-33;-26;-12;-22;-17;-14;-8;-11;-13;-43;-17;-15;-13;-12;-12;-24;-13;52;3;3;-9;-20;-20;-30;-13;-51;-33;-20;20;4;32;-6.0;-8;82;17;22;-26;7;4;-20;-20;-7;-6;-14;29;30;16;-23;9;3;10;-6;-4;-8;-10;-12;-1;-36;-7;-26;-20;-17;-16;-74;-52;-57;-40;-36;-34;14;-26;-20;-18;-18;-11;-89;-53;-28;-18;-21;3;-10.0;6.0;1;11:05:00;-1;CHE;CAR
LIV X TOT 2019-03-31;392 (81%);358 (80%);10;13;52%;48%;;;1;1;2;3;25;19;3;10;1;1;1/13 (8%);7/23 (30%);8;4;9/19 (47%);4/16 (25%);40;42;8;5;2;1;0;1;8;8;31/70 (44%);42/69 (61%);2;2;485;445;;;6;7;7;8;2;3;5;7;10/16 (63%);11/18 (61%);11;14;1;0;1;2019-03-31;1;-18;-10;-3;7;10;22;28;77;49;59;5;71;50;65;43;28;18;15;27;18;12;3;9;7;4;4;-12;22;16;29;18;7;23;-21;-15;-14;-20;-19;-12;;10;5;22;46;15;23;8;-5;-8;-12;-1;-7;-76;-50;-39;7;-33;-23;-13;-11;-10;-10;-44;-20;21;46;-36;26;-56;-18;-10;27;14;42;81;59;61;-22;48;28;51;34;20;38;24;13;9;-46;-18;-3.0;-2.0;2;13:30:00;1;TOT;LIV
ARS X NEW 2019-04-01;186 (65%);600 (86%);16;21;30%;70%;0;1;0;2;0;2;23;17;2;6;;;2/10 (20%);4/18 (22%);10;7;5/8 (63%);6/16 (38%);48;49;10;11;1;1;;;18;9;22/62 (35%);26/50 (52%);2;2;285;700;;;1;6;2;1;1;4;2;1;9/17 (53%);10/13 (77%);3;7;0;2;0;2019-04-01;2;9;9;9;9;9;9;31;25;20;19;-9;17;43;31;56;57;41;29;24;52;33;11;22;53;33;-69;-25;-13;-8;9;24;25;8;26;22;19;18;17;9;70.0;45;26;19;2;9;-1;4;11;10;11;10;9;9;9;34;9;14;7;14;11;29;42;25;15;10;5;10;19;24;16;52;36;24;14;12;-6;6;9;9;-13;6;8;43;10;22;37;21;2;9;17.0;12.0;2;17:00:00;1;NEW;ARS
WAT X FUL 2019-04-02;460 (87%);376 (81%);21;14;54%;46%;2;0;3;2;7;7;24;15;4;6;1;0;6/22 (27%);2/18 (11%);13;7;14/23 (61%);11/22 (50%);65;51;5;12;3;6;;;8;9;38/60 (63%);21/44 (48%);0;2;531;462;;;15;12;3;1;7;7;2;3;8/18 (44%);14/22 (64%);17;15;2;3;1;2019-04-02;6;-17;-15;-14;-12;-12;-15;-11;-10;-11;-11;3;-11;-24;-57;-1;43;17;9;11;2;-5;15;6;17;-20;-9;-92;-58;-38;-31;21;-27;13;-8;-26;-34;-20;-31;-35;-1.0;5;18;6;-13;12;-6;-4;-3;6;5;3;32;24;34;23;-7;16;10;-23;12;70;43;29;10;-50;-32;-2;42;15;12;60;54;90;55;55;57;23;-29;2;-60;-29;-40;-6;61;46;33;39;51;-19;19.0;-17.0;4;16:45:00;1;FUL;WAT
WOL X MUN 2019-04-02;417 (81%);417 (82%);23;21;51%;49%;3;2;3;3;7;2;11;25;5;3;0;1;4/12 (33%);2/12 (17%);8;8;8/17 (47%);9/15 (60%);49;58;11;5;2;3;0;1;6;14;30/57 (53%);37/79 (47%);5;4;515;510;1;0;7;7;7;5;4;2;11;2;9/14 (64%);8/17 (47%);18;9;4;1;1;2019-04-02;-30;-18;-12;-7;-4;-60;-40;-26;-22;-72;-37;-21;-18;-1;-4;-5;7;64;61;40;27;12;-7;31;22;50;28;12;-9;-5;-8;-23;-8;-5;27;15;11;28;57;36;-22.0;-18;-37;-27;-34;-54;-62;-40;-27;-13;-10;-4;-49;-41;-10;-3;-25;4;2;32;39;20;2;-6;-10;-12;-20;-16;-51;-38;-27;-41;-29;-8;8;6;50;-33;-13;4;-7;-35;-38;-15;-4;7;11;13;1;-17;-4.0;-6.0;2;16:45:00;1;MUN;WOL
MCI X CAR 2019-04-03;123 (66%);618 (91%);14;13;22%;78%;0;5;0;5;1;2;28;8;4;17;0;2;2/6 (33%);10/30 (33%);5;5;10/16 (63%);14/23 (61%);39;45;7;3;9;1;0;2;10;8;25/59 (42%);19/28 (68%);1;1;185;676;;;2;15;2;14;1;11;2;12;11/14 (79%);9/11 (82%);4;27;3;0;0;2019-04-03;10;50;37;25;21;34;49;74;50;37;29;12;19;29;53;49;32;21;15;10;31;23;-21;38;25;25;23;34;30;48;37;32;40;18;8;67;39;39;75;100;10.0;11;11;11;11;36;10;19;83;65;58;61;66;43;32;49;25;54;58;47;35;38;70;100;76;52;100;82;86;100;72;45;22;-14;-19;-24;-7;24;65;20;43;39;51;36;45;27;18;11;8;46;6.0;-3.0;2;16:45:00;1;CAR;MCI
SOU X LIV 2019-04-05;465 (82%);175 (64%);22;30;67%;33%;1;1;2;2;5;4;17;37;5;7;2;0;8/25 (32%);7/20 (35%);9;8;6/13 (46%);5/8 (63%);46;58;7;8;0;2;;;9;12;37/65 (57%);26/72 (36%);3;3;565;272;;;13;6;7;6;5;1;4;5;7/11 (64%);8/16 (50%);17;11;4;2;3;2019-04-05;-9;85;53;35;18;7;24;23;-83;-47;34;-33;-3;55;24;-29;-32;-18;-13;-11;-9;-9;-25;-56;-47;-33;-40;-34;-19;-13;-71;-49;-58;-21;-40;-29;-18;-15;-12;-11;-20.0;-17;-17;-33;-36;-11;-19;-2;31;79;54;47;22;-15;-14;-15;-11;-63;-66;-41;-58;-45;-37;-29;-62;-57;-35;-9;-27;-18;-11;-8;-53;-38;-30;-60;-38;-26;-10;46;-36;-5;-8;-7;-17;-11;-64;-45;-18;-10;19.0;26.0;1;17:00:00;-1;LIV;SOU
BOU X BUR 2019-04-06;195 (69%);343 (78%);28;35;41%;59%;0;2;2;2;3;3;20;35;6;3;;;7/28 (25%);9/19 (47%);5;6;6/7 (86%);8/14 (57%);53;64;16;12;2;0;;;4;6;37/89 (42%);24/55 (44%);5;2;284;441;;;7;6;4;5;3;2;3;4;7/12 (58%);4/6 (67%);10;10;3;2;3;2019-04-06;6;-23;-20;-12;20;17;18;33;39;9;-81;2;-43;-100;-62;-37;-28;31;19;15;10;13;-2;-22;-63;-37;-9;-12;-13;-11;-12;-38;-20;-11;-9;-2;3;7;34;25;-5.0;-40;-27;-41;29;34;2;5;3;-13;-11;-23;-56;-66;-71;-47;-42;-70;-35;-15;-3;4;9;15;6;-11;-34;27;-24;-19;-18;30;22;17;14;13;14;15;9;17;13;7;-10;-2;4;4;23;18;29;-32;38.0;54.0;1;12:00:00;-1;BUR;BOU
HUD X LEI 2019-04-06;383 (82%);279 (76%);16;16;56%;44%;4;1;6;2;2;3;19;12;5;8;;;5/16 (31%);5/21 (24%);13;11;15/19 (79%);5/10 (50%);60;47;11;13;3;6;;;12;14;22/45 (49%);32/73 (44%);3;2;467;369;;;10;8;7;3;9;4;8;2;8/16 (50%);7/17 (41%);18;10;0;3;4;2019-04-06;-10;7;8;8;8;8;8;6;1;-11;-42;-9;-26;-18;-42;-28;-29;-69;-58;-51;-75;-20;-4;9;6;33;26;17;76;41;43;23;11;42;23;-38;-38;-82;-47;-44;12.0;10;61;82;-59;29;-4;-5;54;22;14;4;-14;-85;-71;-31;22;-7;34;31;46;26;-19;-26;-24;-27;-10;9;-4;56;34;18;-13;-5;-7;-19;-24;-34;9;-79;-44;-29;-12;-21;-60;-39;-25;-10;-7;6;8.0;-3.0;1;12:00:00;-1;LEI;HUD
NEW X CRY 2019-04-06;297 (76%);362 (83%);29;19;47%;53%;;;1;0;0;4;39;12;4;9;;;6/14 (43%);9/39 (23%);13;10;5/10 (50%);6/12 (50%);61;54;13;12;5;0;;;8;15;20/46 (43%);39/62 (63%);4;2;392;436;;;3;11;2;9;1;5;0;7;9/16 (56%);10/18 (56%);3;18;2;1;1;2019-04-06;-8;12;36;44;94;58;34;17;55;30;15;-9;6;-8;-9;-19;-23;-18;-15;-14;-12;-10;-29;19;15;10;8;17;42;49;31;20;13;-20;39;23;30;-51;32;26;36.0;43;29;13;3;-15;2;-5;13;72;45;32;28;43;23;45;33;25;13;4;1;-4;-4;-24;-19;25;6;10;25;14;-10;-5;-5;-2;3;-11;-2;20;-10;8;-58;-26;-10;19;38;27;32;28;20;3;12.0;48.0;0;12:00:00;-1;CRY;NEW
EVE X ARS 2019-04-07;411 (80%);299 (78%);17;22;58%;42%;0;3;0;4;2;8;23;21;6;9;0;2;4/17 (24%);8/21 (38%);10;13;14/23 (61%);8/16 (50%);60;58;9;8;5;2;;;9;14;21/46 (46%);27/60 (45%);2;3;513;381;;;6;15;3;9;2;6;1;8;15/21 (71%);11/19 (58%);7;23;4;1;0;2019-04-07;12;50;39;18;5;-6;-11;17;-17;-6;6;2;2;-1;-7;15;21;13;34;17;7;6;-4;2;-3;-3;-3;-3;-3;-3;-3;37;21;-22;20;14;25;36;18;14;-2.0;-4;-21;-10;-68;-6;-31;-36;-66;-43;-25;46;23;20;-48;-29;-1;-17;52;19;34;45;16;-11;-19;32;7;7;29;21;10;38;21;31;19;-17;-4;-6;10;-5;27;6;8;9;34;24;40;76;49;11;29.0;34.0;1;11:05:00;1;ARS;EVE
CHE X WES 2019-04-08;311 (77%);411 (85%);11;11;46%;54%;0;2;0;3;4;3;16;9;4;7;1;1;3/14 (21%);2/14 (14%);6;11;7/13 (54%);18/31 (58%);50;48;7;8;5;2;0;1;12;12;35/70 (50%);18/32 (56%);1;3;406;485;;;6;12;3;6;2;7;3;4;11/24 (46%);8/12 (67%);9;16;1;2;0;2019-04-08;-4;9;20;32;17;8;3;-6;30;27;13;4;6;3;7;22;18;74;38;48;26;19;6;10;10;8;9;9;35;5;-24;-17;-17;8;15;9;63;51;33;21;;9;8;32;25;8;18;12;10;28;26;13;17;-19;-3;15;9;13;13;14;6;-12;-9;-4;-1;-7;-13;9;-4;4;4;7;7;8;30;23;-15;32;9;28;46;58;36;-23;-13;15;60;41;33;9;27.0;47.0;2;17:00:00;1;WES;CHE
TOT X BHA 2019-04-23;101 (52%);624 (88%);25;23;22%;78%;;;;;1;12;37;11;3;6;1;0;2/9 (22%);4/26 (15%);11;9;5/9 (56%);8/17 (47%);55;58;13;7;4;1;0;1;13;5;23/68 (34%);20/36 (56%);1;2;194;713;;;3;8;4;12;1;5;3;21;8/18 (44%);9/15 (60%);6;29;2;1;0;2019-04-23;10;23;34;26;44;20;6;-21;-14;-5;36;19;19;14;-25;-27;-18;-8;15;15;27;38;42;45;46;36;28;36;26;34;28;2;36;53;36;27;31;37;26;45;-2.0;37;-37;10;11;33;37;55;37;58;20;50;33;26;19;19;20;70;77;50;52;37;29;46;74;49;37;12;28;38;24;62;47;69;77;78;75;48;7;30;29;1;50;33;26;15;17;-11;58;30;38.0;-34.0;1;16:45:00;1;BHA;TOT
LEI X NEW 2019-04-12;193 (64%);650 (84%);20;29;29%;71%;1;1;1;1;1;1;33;12;3;2;;;5/12 (42%);8/24 (33%);7;11;8/14 (57%);8/18 (44%);54;59;10;6;5;4;1;0;22;12;21/64 (33%);30/44 (68%);4;3;303;773;;;8;9;5;6;5;5;3;3;13/21 (62%);8/13 (62%);11;12;3;2;1;2019-04-12;-18;9;9;8;46;31;21;-22;7;5;-5;-61;5;18;50;29;24;-39;-86;-55;-42;36;-26;15;21;8;-60;-30;-17;-32;-7;9;33;23;23;15;9;8;-4;4;-11.0;-7;-4;-1;2;17;22;10;3;-45;-41;-14;12;-4;8;11;19;-13;11;15;24;36;29;23;51;51;32;28;43;36;18;14;44;46;34;29;-18;15;16;38;24;23;25;17;54;35;24;67;75;8;46.0;36.0;0;17:00:00;-1;NEW;LEI
TOT X HUD 2019-04-13;222 (73%);643 (87%);13;20;30%;70%;2;1;2;2;1;9;15;12;2;4;1;2;3/17 (18%);7/12 (58%);9;8;11/18 (61%);14/19 (74%);47;61;12;10;1;1;1;2;16;4;25/64 (39%);8/25 (32%);0;1;305;738;;;5;16;5;8;1;5;2;6;8/13 (62%);11/16 (69%);7;22;2;2;0;2019-04-13;10;19;59;40;33;56;38;26;-18;-11;-12;11;-2;6;9;12;13;83;53;35;77;39;20;-93;-43;-23;-16;11;14;26;29;27;34;17;48;49;33;24;17;16;4.0;9;10;49;30;18;27;38;33;45;31;26;35;22;15;24;27;18;7;8;-5;4;39;66;49;39;38;23;57;47;44;39;61;23;8;6;-21;-28;21;-14;-42;-63;-48;-27;-16;-12;-14;59;25;20;-19.0;42.0;4;09:30:00;1;HUD;TOT
BHA X BOU 2019-04-13;382 (80%);369 (79%);21;17;50%;50%;1;0;4;0;3;4;21;7;1;4;2;0;3/7 (43%);4/19 (21%);10;12;8/17 (47%);5/15 (33%);60;45;6;10;1;2;;;16;9;12/43 (28%);35/71 (49%);0;1;480;470;0;1;10;1;4;3;7;1;4;7;10/22 (45%);13/19 (68%);14;8;4;2;5;2019-04-13;-9;-5;-5;-5;6;-11;-6;-26;-15;-9;27;-3;37;26;48;47;23;14;36;19;11;8;25;5;2;2;2;-40;-22;-15;-23;-35;-16;16;26;6;1;-4;-5;-9;;-4;-39;-22;-12;-32;-6;-2;4;24;21;12;4;-24;-12;-5;-15;3;-35;-13;-2;-2;3;18;19;29;23;-11;12;8;-21;-1;2;-21;-11;-4;-1;2;-10;4;15;4;-28;-18;-25;-18;-12;-7;-36;-8;25.0;-8.0;0;12:00:00;-1;BOU;BHA
BUR X CAR 2019-04-13;232 (66%);173 (62%);38;34;54%;46%;1;4;1;6;5;1;25;23;4;8;;;1/14 (7%);8/27 (30%);10;3;5/10 (50%);11/17 (65%);57;69;10;7;6;2;1;1;15;4;32/93 (34%);18/59 (31%);0;3;349;280;;;3;11;7;6;2;7;11;3;7/9 (78%);11/15 (73%);14;14;4;2;0;2019-04-13;8;-16;-11;-9;-17;16;15;10;42;25;12;26;5;-10;-37;-27;-23;24;2;-34;-18;-14;12;-42;26;32;20;14;62;40;24;16;12;54;4;34;21;22;51;58;3.0;67;38;21;11;29;8;-3;2;-2;-6;-6;-6;-6;-5;-44;13;-40;-22;-16;-12;-8;-6;-6;-6;-23;-32;-7;-43;-29;-21;-15;-24;-6;-15;-14;-13;-12;-29;-14;9;6;15;-27;-18;-61;-37;28;4;-23;6.0;61.0;2;12:00:00;1;CAR;BUR
FUL X EVE 2019-04-13;376 (76%);250 (73%);29;30;60%;40%;2;1;2;3;2;0;13;25;3;7;0;2;6/21 (29%);5/12 (42%);11;23;9/18 (50%);12/17 (71%);74;71;10;8;3;1;1;1;8;8;33/79 (42%);31/69 (45%);1;1;496;343;;;7;9;6;7;1;5;2;3;19/28 (68%);11/20 (55%);9;12;1;2;0;2019-04-13;7;-12;-3;-33;25;-3;-3;-5;-4;-7;-36;5;-24;-41;-42;-1;56;76;18;26;40;15;23;10;12;10;37;82;49;30;27;15;34;15;19;10;4;1;-4;40;-10.0;-16;-10;32;8;10;14;-32;-20;-19;-16;-60;-36;-24;-6;5;45;67;41;28;-18;-13;-52;-30;-16;-11;-9;30;24;11;4;-3;-3;-7;-29;-23;-19;-16;21;-24;-72;-46;31;-8;-9;-7;-5;-9;-8;17;-8.0;-35.0;2;12:00:00;1;EVE;FUL
SOU X WOL 2019-04-13;505 (81%);180 (64%);27;21;70%;30%;0;3;0;6;7;2;16;35;9;4;0;1;4/21 (19%);0/5 (0%);11;14;13/25 (52%);11/14 (79%);69;63;8;13;3;1;;;15;14;28/58 (48%);21/65 (32%);2;0;625;281;;;8;9;8;4;2;6;9;3;14/17 (82%);13/23 (57%);17;12;3;1;1;2019-04-13;-10;-37;-33;-51;-37;-26;-40;-13;-11;26;7;-6;-33;-50;-63;-41;-26;-53;-27;-23;-93;-55;-3;-30;80;37;63;33;-21;-53;-36;-28;-23;47;-17;9;1;-5;-7;-9;26.0;11;1;1;-5;24;-49;-28;-17;-18;-18;-41;-53;-39;-27;-21;13;-14;-11;-11;-12;-12;-12;-12;-39;-20;-30;5;-27;-21;-16;-16;-14;-13;-13;-13;-13;20;11;6;-12;-7;-47;-10;46;51;72;100;84;-28;43.0;49.0;3;12:00:00;1;WOL;SOU
MUN X WES 2019-04-13;416 (80%);288 (77%);22;20;58%;42%;1;1;2;3;8;5;19;25;11;3;0;2;9/26 (35%);3/20 (15%);10;8;11/22 (50%);7/16 (44%);61;53;5;14;2;3;1;0;12;11;17/48 (35%);23/51 (45%);3;3;519;373;;;11;9;6;5;4;4;7;5;10/17 (59%);14/21 (67%);18;14;1;1;1;2019-04-13;-17;-17;-11;-7;-5;-5;21;11;22;20;11;-35;60;35;3;-3;-22;-39;-36;-22;-9;21;-22;9;2;-7;-8;-8;-25;28;9;10;25;-14;14;32;20;-43;-44;-24;;3;4;-26;-18;-9;-93;-70;-25;-24;-43;-40;-24;-15;-7;10;20;32;20;20;47;43;73;38;43;17;10;5;2;4;-49;-27;-45;-9;-9;-18;-62;-98;7;-50;53;12;-29;8;-8;-41;-36;-23;-17;10;-12.0;-9.0;2;14:30:00;1;WES;MUN
CRY X MCI 2019-04-14;650 (90%);195 (71%);14;17;73%;27%;1;0;4;0;7;2;17;32;9;2;4;0;4/27 (15%);3/11 (27%);13;16;16/25 (64%);10/16 (63%);55;60;11;5;2;4;;;8;17;44/58 (76%);29/56 (52%);2;1;721;274;;;11;3;7;2;6;3;9;4;8/22 (36%);19/22 (86%);20;7;;;3;2019-04-14;-8;-91;-53;-32;-19;-31;-15;-62;-41;-29;-36;-16;-26;-16;17;-8;-8;-12;-14;-68;-44;-59;-16;-27;38;-60;-29;-19;-28;-28;-20;-21;-14;-17;-12;-10;-39;-35;-25;-28;-71.0;-11;-14;-16;-24;-19;-17;-17;-10;-8;-21;-20;-17;-41;-34;-50;-46;-33;-34;-17;-35;-81;-49;-18;-2;2;8;-35;55;34;66;16;6;-12;-21;-21;-36;-79;-28;-47;-33;51;12;6;-36;-29;-26;-7;-2;-23;-22.0;-27.0;1;11:05:00;-1;MCI;CRY
LIV X CHE 2019-04-14;322 (80%);557 (86%);7;14;39%;61%;2;0;2;1;1;5;32;14;2;9;1;1;1/8 (13%);3/24 (13%);13;15;17/23 (74%);8/23 (35%);59;49;9;5;5;3;1;0;10;13;26/52 (50%);30/57 (53%);2;2;401;646;;;4;11;2;3;3;7;2;4;15/30 (50%);11/19 (58%);6;15;1;0;0;2019-04-14;1;18;1;-8;-3;-1;2;18;15;12;14;2;-36;-11;-6;-11;17;1;-3;33;42;27;2;28;20;32;20;15;11;10;7;24;15;10;8;6;3;-12;-2;2;6.0;-19;-5;30;41;11;40;50;79;44;82;56;63;43;52;-28;21;-26;-58;-41;-39;-13;38;28;22;39;18;43;12;13;40;44;19;15;13;10;23;41;24;72;28;23;33;18;8;6;4;1;67;20;80.0;-44.0;2;13:30:00;1;CHE;LIV
WAT X ARS 2019-04-15;573 (87%);233 (71%);14;14;66%;34%;2;2;2;2;8;5;22;15;4;6;3;0;6/13 (46%);1/18 (6%);7;8;3/9 (33%);7/11 (64%);41;42;8;12;2;4;0;1;15;13;33/54 (61%);19/57 (33%);4;2;660;327;0;1;13;6;6;3;5;3;6;5;6/12 (50%);6/13 (46%);19;11;0;2;1;2019-04-15;-6;-7;-43;-41;-29;-21;-27;-20;-22;-35;-21;9;27;41;15;1;10;29;46;-44;-33;-39;7;-30;-23;61;29;11;2;2;-12;-19;-42;50;-29;-16;-20;-6;-27;-58;-19.0;-37;-30;-25;-23;54;-20;-18;-18;-18;-55;-24;-15;9;-79;-70;26;-46;-65;-46;-4;6;9;7;3;-15;-18;19;-13;-8;-11;-8;-7;-39;-23;-3;-8;-35;11;-9;44;48;62;37;14;-6;-13;-13;-29;-8;-11.0;-4.0;0;17:00:00;-1;ARS;WAT
MCI X TOT 2019-04-20;284 (75%);509 (87%);14;16;40%;60%;2;1;2;2;3;5;19;11;4;4;1;0;2/7 (29%);3/18 (17%);8;17;10/17 (59%);15/24 (63%);61;57;11;11;3;4;;;11;10;21/63 (33%);33/57 (58%);2;2;379;582;;;7;10;3;6;4;4;3;5;14/26 (54%);10/15 (67%);10;15;2;1;0;2019-04-20;10;25;16;15;27;19;-56;-34;-26;-14;-5;15;6;9;10;58;34;44;58;34;30;18;18;9;3;2;32;34;69;85;54;33;18;-34;12;9;31;22;12;20;-25.0;-24;-9;6;8;-8;16;11;16;17;13;28;29;15;7;6;65;-54;-20;13;33;19;49;27;19;18;31;30;24;28;63;33;-41;-11;-10;-9;-17;-4;31;-17;-28;-14;-7;-3;7;9;14;10;-23;34;-11.0;-15.0;1;09:30:00;1;TOT;MCI
